city,lat_long,lat,lon,weather_json,temp,humidity,cloudiness,wind speed
jacobina,"(-10.88354792583364, -40.93888346966807)",-10.88354792583364,-40.93888346966807,"{'coord': {'lon': -40.94, 'lat': -10.88}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 75.39, 'pressure': 954.76, 'humidity': 67, 'temp_min': 75.39, 'temp_max': 75.39, 'sea_level': 1029.95, 'grnd_level': 954.76}, 'wind': {'speed': 15.9, 'deg': 125.004}, 'rain': {'3h': 0.37}, 'clouds': {'all': 48}, 'dt': 1529434606, 'sys': {'message': 0.0029, 'country': 'BR', 'sunrise': 1529398839, 'sunset': 1529440197}, 'id': 3457105, 'name': 'Mirangaba', 'cod': 200}",75.39,67,48,15.9
adre,"(12.281918702341216, 21.406068249787495)",12.281918702341216,21.406068249787495,"{'coord': {'lon': 21.41, 'lat': 12.28}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 75.48, 'pressure': 963.6, 'humidity': 81, 'temp_min': 75.48, 'temp_max': 75.48, 'sea_level': 1023.38, 'grnd_level': 963.6}, 'wind': {'speed': 11.32, 'deg': 235.504}, 'rain': {'3h': 0.4525}, 'clouds': {'all': 48}, 'dt': 1529434607, 'sys': {'message': 0.0028, 'country': 'TD', 'sunrise': 1529381425, 'sunset': 1529427679}, 'id': 242246, 'name': 'Région du Ouaddaï', 'cod': 200}",75.48,81,48,11.32
tres arroyos,"(-39.774460759629086, -60.775409126945746)",-39.774460759629086,-60.775409126945746,"{'coord': {'lon': -60.78, 'lat': -39.77}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 57.21, 'pressure': 1023.99, 'humidity': 94, 'temp_min': 57.21, 'temp_max': 57.21, 'sea_level': 1023.95, 'grnd_level': 1023.99}, 'wind': {'speed': 23.73, 'deg': 280.004}, 'clouds': {'all': 12}, 'dt': 1529434608, 'sys': {'message': 0.0031, 'country': 'AR', 'sunrise': 1529407450, 'sunset': 1529441111}, 'id': 3843843, 'name': 'Monte Hermoso', 'cod': 200}",57.21,94,12,23.73
kamenskoye,"(62.06786696871865, 171.33980743992106)",62.06786696871865,171.33980743992106,"{'coord': {'lon': 171.34, 'lat': 62.07}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 36.06, 'pressure': 914.8, 'humidity': 89, 'temp_min': 36.06, 'temp_max': 36.06, 'sea_level': 1025.85, 'grnd_level': 914.8}, 'wind': {'speed': 1.92, 'deg': 349.004}, 'clouds': {'all': 12}, 'dt': 1529434608, 'sys': {'message': 0.0037, 'sunrise': 1529332963, 'sunset': 1529404173}, 'id': 0, 'name': '', 'cod': 200}",36.06,89,12,1.92
artyk,"(63.58656068053941, 144.1622736993034)",63.58656068053941,144.1622736993034,"{'coord': {'lon': 144.16, 'lat': 63.59}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 40.29, 'pressure': 875.81, 'humidity': 87, 'temp_min': 40.29, 'temp_max': 40.29, 'sea_level': 1024.19, 'grnd_level': 875.81}, 'wind': {'speed': 2.37, 'deg': 86.5035}, 'clouds': {'all': 0}, 'dt': 1529434609, 'sys': {'message': 0.0032, 'country': 'RU', 'sunrise': 1529337830, 'sunset': 1529412358}, 'id': 2122311, 'name': 'Oymyakon', 'cod': 200}",40.29,87,0,2.37
dingle,"(53.02394671113754, -16.534697232394535)",53.02394671113754,-16.534697232394535,"{'coord': {'lon': -16.53, 'lat': 53.02}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 52.89, 'pressure': 1025.94, 'humidity': 100, 'temp_min': 52.89, 'temp_max': 52.89, 'sea_level': 1025.98, 'grnd_level': 1025.94}, 'wind': {'speed': 32.23, 'deg': 6.50354}, 'rain': {'3h': 1.3925}, 'clouds': {'all': 80}, 'dt': 1529434610, 'sys': {'message': 0.0042, 'sunrise': 1529383175, 'sunset': 1529444146}, 'id': 0, 'name': '', 'cod': 200}",52.89,100,80,32.23
asayita,"(12.172897611809148, 41.867576764808405)",12.172897611809148,41.867576764808405,"{'coord': {'lon': 41.87, 'lat': 12.17}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 85.29, 'pressure': 964.33, 'humidity': 23, 'temp_min': 85.29, 'temp_max': 85.29, 'sea_level': 1017.02, 'grnd_level': 964.33}, 'wind': {'speed': 2.59, 'deg': 62.5035}, 'clouds': {'all': 12}, 'dt': 1529434611, 'sys': {'message': 0.0073, 'country': 'ET', 'sunrise': 1529376527, 'sunset': 1529422756}, 'id': 340268, 'name': 'Dafara', 'cod': 200}",85.29,23,12,2.59
serebriya,"(48.45932863133845, 27.623961345690446)",48.45932863133845,27.623961345690446,"{'coord': {'lon': 27.62, 'lat': 48.46}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 74.31, 'pressure': 1003.48, 'humidity': 74, 'temp_min': 74.31, 'temp_max': 74.31, 'sea_level': 1031.37, 'grnd_level': 1003.48}, 'wind': {'speed': 4.5, 'deg': 321.004}, 'clouds': {'all': 12}, 'dt': 1529434612, 'sys': {'message': 0.0032, 'country': 'UA', 'sunrise': 1529374050, 'sunset': 1529432075}, 'id': 694498, 'name': 'Serebriya', 'cod': 200}",74.31,74,12,4.5
makakilo city,"(8.291442256547981, -163.95624022664913)",8.291442256547981,-163.95624022664913,"{'coord': {'lon': -163.96, 'lat': 8.29}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 82.05, 'pressure': 1025.53, 'humidity': 100, 'temp_min': 82.05, 'temp_max': 82.05, 'sea_level': 1025.57, 'grnd_level': 1025.53}, 'wind': {'speed': 12.77, 'deg': 71.0035}, 'clouds': {'all': 80}, 'dt': 1529434612, 'sys': {'message': 0.0036, 'sunrise': 1529426354, 'sunset': 1529471741}, 'id': 0, 'name': '', 'cod': 200}",82.05,100,80,12.77
nantucket,"(37.535702047733224, -70.19428607804883)",37.535702047733224,-70.19428607804883,"{'coord': {'lon': -70.19, 'lat': 37.54}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.35, 'pressure': 1021.72, 'humidity': 96, 'temp_min': 79.35, 'temp_max': 79.35, 'sea_level': 1021.8, 'grnd_level': 1021.72}, 'wind': {'speed': 22.62, 'deg': 242.004}, 'clouds': {'all': 68}, 'dt': 1529434613, 'sys': {'message': 0.0039, 'sunrise': 1529399974, 'sunset': 1529453105}, 'id': 0, 'name': '', 'cod': 200}",79.35,96,68,22.62
rochegda,"(62.41198509697588, 43.77895830701178)",62.41198509697588,43.77895830701178,"{'coord': {'lon': 43.78, 'lat': 62.41}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 67.2, 'pressure': 1005.99, 'humidity': 65, 'temp_min': 67.2, 'temp_max': 67.2, 'sea_level': 1013.09, 'grnd_level': 1005.99}, 'wind': {'speed': 5.28, 'deg': 193.504}, 'clouds': {'all': 56}, 'dt': 1529434614, 'sys': {'message': 0.0037, 'country': 'RU', 'sunrise': 1529363251, 'sunset': 1529435122}, 'id': 525439, 'name': 'Monastyr’', 'cod': 200}",67.2,65,56,5.28
vao,"(-29.019653074065126, 165.75531296373634)",-29.019653074065126,165.75531296373634,"{'coord': {'lon': 165.76, 'lat': -29.02}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 62.34, 'pressure': 1023.1, 'humidity': 100, 'temp_min': 62.34, 'temp_max': 62.34, 'sea_level': 1023.18, 'grnd_level': 1023.1}, 'wind': {'speed': 16.02, 'deg': 217.504}, 'clouds': {'all': 80}, 'dt': 1529434615, 'sys': {'message': 0.0085, 'sunrise': 1529351382, 'sunset': 1529388423}, 'id': 0, 'name': '', 'cod': 200}",62.34,100,80,16.02
luanda,"(-9.273024721099247, 12.761006142914567)",-9.273024721099247,12.761006142914567,"{'coord': {'lon': 12.76, 'lat': -9.27}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.4, 'pressure': 1027.8, 'humidity': 100, 'temp_min': 74.4, 'temp_max': 74.4, 'sea_level': 1027.88, 'grnd_level': 1027.8}, 'wind': {'speed': 8.41, 'deg': 211.504}, 'clouds': {'all': 0}, 'dt': 1529434615, 'sys': {'message': 0.003, 'country': 'AO', 'sunrise': 1529385777, 'sunset': 1529427479}, 'id': 2240449, 'name': 'Luanda', 'cod': 200}",74.4,100,0,8.41
panama city,"(29.617360788348776, -85.72688488757436)",29.617360788348776,-85.72688488757436,"{'coord': {'lon': -85.73, 'lat': 29.62}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 91.4, 'pressure': 1016, 'humidity': 59, 'temp_min': 91.4, 'temp_max': 91.4}, 'visibility': 16093, 'wind': {'speed': 10.29, 'deg': 240}, 'clouds': {'all': 20}, 'dt': 1529430960, 'sys': {'type': 1, 'id': 730, 'message': 0.003, 'country': 'US', 'sunrise': 1529404983, 'sunset': 1529455557}, 'id': 4169166, 'name': 'Port Saint Joe', 'cod': 200}",91.4,59,20,10.29
kahuta,"(33.48496034339013, 73.60600777576403)",33.48496034339013,73.60600777576403,"{'coord': {'lon': 73.61, 'lat': 33.48}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 86, 'pressure': 1003, 'humidity': 48, 'temp_min': 86, 'temp_max': 86}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 50}, 'clouds': {'all': 20}, 'dt': 1529431200, 'sys': {'type': 1, 'id': 7146, 'message': 0.0032, 'country': 'PK', 'sunrise': 1529366148, 'sunset': 1529417897}, 'id': 7649128, 'name': 'Nazir Town', 'cod': 200}",86.0,48,20,6.93
manjacaze,"(-24.65584614282588, 34.30978315781482)",-24.65584614282588,34.30978315781482,"{'coord': {'lon': 34.31, 'lat': -24.66}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 70.17, 'pressure': 1023.1, 'humidity': 60, 'temp_min': 70.17, 'temp_max': 70.17, 'sea_level': 1029.5, 'grnd_level': 1023.1}, 'wind': {'speed': 5.28, 'deg': 333.004}, 'clouds': {'all': 0}, 'dt': 1529434618, 'sys': {'message': 0.0033, 'country': 'MZ', 'sunrise': 1529382362, 'sunset': 1529420548}, 'id': 1040938, 'name': 'Manjacaze', 'cod': 200}",70.17,60,0,5.28
talara,"(-4.737455926905369, -83.34753884875168)",-4.737455926905369,-83.34753884875168,"{'coord': {'lon': -83.35, 'lat': -4.74}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 68.1, 'pressure': 1026.83, 'humidity': 100, 'temp_min': 68.1, 'temp_max': 68.1, 'sea_level': 1026.87, 'grnd_level': 1026.83}, 'wind': {'speed': 8.08, 'deg': 144.004}, 'clouds': {'all': 0}, 'dt': 1529434619, 'sys': {'message': 0.0032, 'sunrise': 1529408371, 'sunset': 1529451026}, 'id': 0, 'name': '', 'cod': 200}",68.1,100,0,8.08
nizhneyansk,"(88.71025250982606, 141.41474210028866)",88.71025250982606,141.41474210028866,"{'coord': {'lon': 141.41, 'lat': 88.71}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 31.92, 'pressure': 1014.34, 'humidity': 100, 'temp_min': 31.92, 'temp_max': 31.92, 'sea_level': 1014.43, 'grnd_level': 1014.34}, 'wind': {'speed': 4.72, 'deg': 300.004}, 'clouds': {'all': 92}, 'dt': 1529434619, 'sys': {'message': 0.004, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",31.92,100,92,4.72
asyut,"(25.195652513194133, 26.021756441550593)",25.195652513194133,26.021756441550593,"{'coord': {'lon': 26.02, 'lat': 25.2}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 91.86, 'pressure': 986.62, 'humidity': 19, 'temp_min': 91.86, 'temp_max': 91.86, 'sea_level': 1022.09, 'grnd_level': 986.62}, 'wind': {'speed': 7.74, 'deg': 354.504}, 'clouds': {'all': 8}, 'dt': 1529434620, 'sys': {'message': 0.0034, 'sunrise': 1529378772, 'sunset': 1529428120}, 'id': 0, 'name': '', 'cod': 200}",91.86,19,8,7.74
katangli,"(51.92204740226143, 146.2052943984973)",51.92204740226143,146.2052943984973,"{'coord': {'lon': 146.21, 'lat': 51.92}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 42.63, 'pressure': 1022.86, 'humidity': 90, 'temp_min': 42.63, 'temp_max': 42.63, 'sea_level': 1022.86, 'grnd_level': 1022.86}, 'wind': {'speed': 22.73, 'deg': 155.004}, 'rain': {'3h': 0.46}, 'clouds': {'all': 92}, 'dt': 1529434621, 'sys': {'message': 0.0031, 'sunrise': 1529344507, 'sunset': 1529404688}, 'id': 0, 'name': '', 'cod': 200}",42.63,90,92,22.73
aasiaat,"(68.1898213668768, -52.60499960328164)",68.1898213668768,-52.60499960328164,"{'coord': {'lon': -52.6, 'lat': 68.19}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 44.07, 'pressure': 1014.51, 'humidity': 89, 'temp_min': 44.07, 'temp_max': 44.07, 'sea_level': 1016.7, 'grnd_level': 1014.51}, 'wind': {'speed': 6.06, 'deg': 293.004}, 'clouds': {'all': 24}, 'dt': 1529434622, 'sys': {'message': 0.0034, 'country': 'GL', 'sunrise': 0, 'sunset': 0}, 'id': 3422683, 'name': 'Kangaatsiaq', 'cod': 200}",44.07,89,24,6.06
ballangen,"(67.88418500763302, 16.913814784572736)",67.88418500763302,16.913814784572736,"{'coord': {'lon': 16.91, 'lat': 67.88}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 38.04, 'pressure': 926.47, 'humidity': 100, 'temp_min': 38.04, 'temp_max': 38.04, 'sea_level': 1007.13, 'grnd_level': 926.47}, 'wind': {'speed': 3.38, 'deg': 280.004}, 'rain': {'3h': 4.1625}, 'clouds': {'all': 92}, 'dt': 1529434623, 'sys': {'message': 0.004, 'country': 'NO', 'sunrise': 0, 'sunset': 0}, 'id': 3150002, 'name': 'Kjopsvik', 'cod': 200}",38.04,100,92,3.38
louisbourg,"(39.79053170481268, -58.21859298626228)",39.79053170481268,-58.21859298626228,"{'coord': {'lon': -58.22, 'lat': 39.79}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 73.14, 'pressure': 1024.48, 'humidity': 100, 'temp_min': 73.14, 'temp_max': 73.14, 'sea_level': 1024.56, 'grnd_level': 1024.48}, 'wind': {'speed': 30.44, 'deg': 225.504}, 'clouds': {'all': 88}, 'dt': 1529434623, 'sys': {'message': 0.0035, 'sunrise': 1529396679, 'sunset': 1529450654}, 'id': 0, 'name': '', 'cod': 200}",73.14,100,88,30.44
souillac,"(-60.85234855188878, 76.7919821047443)",-60.85234855188878,76.7919821047443,"{'coord': {'lon': 76.79, 'lat': -60.85}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 15.81, 'pressure': 992.62, 'humidity': 100, 'temp_min': 15.81, 'temp_max': 15.81, 'sea_level': 992.54, 'grnd_level': 992.62}, 'wind': {'speed': 19.6, 'deg': 193.504}, 'clouds': {'all': 48}, 'dt': 1529434624, 'sys': {'message': 0.0253, 'sunrise': 1529381203, 'sunset': 1529401313}, 'id': 0, 'name': '', 'cod': 200}",15.81,100,48,19.6
port elizabeth,"(-39.569578026348815, 27.300106923407554)",-39.569578026348815,27.300106923407554,"{'coord': {'lon': 27.3, 'lat': -39.57}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 59.91, 'pressure': 1023.67, 'humidity': 96, 'temp_min': 59.91, 'temp_max': 59.91, 'sea_level': 1023.67, 'grnd_level': 1023.67}, 'wind': {'speed': 31.9, 'deg': 252.004}, 'clouds': {'all': 24}, 'dt': 1529434625, 'sys': {'message': 0.0037, 'sunrise': 1529386270, 'sunset': 1529420005}, 'id': 0, 'name': '', 'cod': 200}",59.91,96,24,31.9
dauriya,"(49.80333524877719, 116.51146665463801)",49.80333524877719,116.51146665463801,"{'coord': {'lon': 116.51, 'lat': 49.8}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 48.03, 'pressure': 942.68, 'humidity': 82, 'temp_min': 48.03, 'temp_max': 48.03, 'sea_level': 1023.38, 'grnd_level': 942.68}, 'wind': {'speed': 3.04, 'deg': 327.504}, 'clouds': {'all': 0}, 'dt': 1529434626, 'sys': {'message': 0.0027, 'country': 'RU', 'sunrise': 1529352321, 'sunset': 1529411130}, 'id': 2025099, 'name': 'Dauriya', 'cod': 200}",48.03,82,0,3.04
narsipatnam,"(18.18423030610107, 82.64478010504047)",18.18423030610107,82.64478010504047,"{'coord': {'lon': 82.64, 'lat': 18.18}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 75.84, 'pressure': 952.17, 'humidity': 82, 'temp_min': 75.84, 'temp_max': 75.84, 'sea_level': 1017.02, 'grnd_level': 952.17}, 'wind': {'speed': 3.94, 'deg': 211.004}, 'clouds': {'all': 20}, 'dt': 1529434627, 'sys': {'message': 0.003, 'country': 'IN', 'sunrise': 1529366056, 'sunset': 1529413654}, 'id': 1264525, 'name': 'Madugula', 'cod': 200}",75.84,82,20,3.94
oliveira dos brejinhos,"(-12.414434986953523, -43.03320027376486)",-12.414434986953523,-43.03320027376486,"{'coord': {'lon': -43.03, 'lat': -12.41}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 82.77, 'pressure': 969.51, 'humidity': 50, 'temp_min': 82.77, 'temp_max': 82.77, 'sea_level': 1029.34, 'grnd_level': 969.51}, 'wind': {'speed': 13.67, 'deg': 105.004}, 'clouds': {'all': 32}, 'dt': 1529434628, 'sys': {'message': 0.0032, 'country': 'BR', 'sunrise': 1529399506, 'sunset': 1529440534}, 'id': 3455903, 'name': 'Oliveira dos Brejinhos', 'cod': 200}",82.77,50,32,13.67
kununurra,"(-15.693236741621192, 128.25360650915957)",-15.693236741621192,128.25360650915957,"{'coord': {'lon': 128.25, 'lat': -15.69}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 57.2, 'pressure': 1017, 'humidity': 71, 'temp_min': 57.2, 'temp_max': 57.2}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 170}, 'clouds': {'all': 0}, 'dt': 1529431200, 'sys': {'type': 1, 'id': 8215, 'message': 0.0033, 'country': 'AU', 'sunrise': 1529358753, 'sunset': 1529399059}, 'id': 2068110, 'name': 'Kununurra', 'cod': 200}",57.2,71,0,2.24
vigrestad,"(56.577066080250916, 4.755791044387365)",56.577066080250916,4.755791044387365,"{'coord': {'lon': 4.76, 'lat': 56.58}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 54.24, 'pressure': 1033.8, 'humidity': 99, 'temp_min': 54.24, 'temp_max': 54.24, 'sea_level': 1033.8, 'grnd_level': 1033.8}, 'wind': {'speed': 16.02, 'deg': 267.004}, 'clouds': {'all': 24}, 'dt': 1529434629, 'sys': {'message': 0.0037, 'sunrise': 1529376559, 'sunset': 1529440541}, 'id': 0, 'name': '', 'cod': 200}",54.24,99,24,16.02
bengkulu,"(-19.421952082227563, 91.92870521027834)",-19.421952082227563,91.92870521027834,"{'coord': {'lon': 91.93, 'lat': -19.42}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.13, 'pressure': 1034.04, 'humidity': 97, 'temp_min': 74.13, 'temp_max': 74.13, 'sea_level': 1034.08, 'grnd_level': 1034.04}, 'wind': {'speed': 26.19, 'deg': 107.504}, 'clouds': {'all': 0}, 'dt': 1529434630, 'sys': {'message': 0.0185, 'sunrise': 1529367897, 'sunset': 1529407352}, 'id': 0, 'name': '', 'cod': 200}",74.13,97,0,26.19
kerchevskiy,"(60.28249531630891, 56.06000331366221)",60.28249531630891,56.06000331366221,"{'coord': {'lon': 56.06, 'lat': 60.28}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 57.12, 'pressure': 998.29, 'humidity': 77, 'temp_min': 57.12, 'temp_max': 57.12, 'sea_level': 1017.18, 'grnd_level': 998.29}, 'wind': {'speed': 2.93, 'deg': 322.004}, 'clouds': {'all': 0}, 'dt': 1529434631, 'sys': {'message': 0.0032, 'country': 'RU', 'sunrise': 1529362084, 'sunset': 1529430391}, 'id': 546523, 'name': 'Kol’chug', 'cod': 200}",57.12,77,0,2.93
balykshi,"(46.53305978258652, 50.37822585544413)",46.53305978258652,50.37822585544413,"{'coord': {'lon': 50.38, 'lat': 46.53}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 75.12, 'pressure': 1027.96, 'humidity': 79, 'temp_min': 75.12, 'temp_max': 75.12, 'sea_level': 1024.84, 'grnd_level': 1027.96}, 'wind': {'speed': 9.64, 'deg': 214.504}, 'clouds': {'all': 8}, 'dt': 1529434632, 'sys': {'message': 0.0048, 'country': 'KZ', 'sunrise': 1529369108, 'sunset': 1529426091}, 'id': 608901, 'name': 'Maloye Ganyushkino', 'cod': 200}",75.12,79,8,9.64
vardo,"(73.46296653460158, 33.69039017968524)",73.46296653460158,33.69039017968524,"{'coord': {'lon': 33.69, 'lat': 73.46}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 43.35, 'pressure': 1011.1, 'humidity': 93, 'temp_min': 43.35, 'temp_max': 43.35, 'sea_level': 1011.1, 'grnd_level': 1011.1}, 'wind': {'speed': 14.9, 'deg': 146.004}, 'clouds': {'all': 56}, 'dt': 1529434633, 'sys': {'message': 0.0036, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",43.35,93,56,14.9
antofagasta,"(-23.347848659320675, -79.27929923908998)",-23.347848659320675,-79.27929923908998,"{'coord': {'lon': -79.28, 'lat': -23.35}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 61.89, 'pressure': 1033.47, 'humidity': 100, 'temp_min': 61.89, 'temp_max': 61.89, 'sea_level': 1033.47, 'grnd_level': 1033.47}, 'wind': {'speed': 9.19, 'deg': 135.004}, 'clouds': {'all': 80}, 'dt': 1529434634, 'sys': {'message': 0.003, 'sunrise': 1529409465, 'sunset': 1529447977}, 'id': 0, 'name': '', 'cod': 200}",61.89,100,80,9.19
